web-scraper-order,web-scraper-start-url,job_title,job_title-href,job_compay,job_location,job_description,title
"1579718579-3044","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Sr Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWopVSTe8KwCmX-alOxNcJ_UEfKUayrvb9qhTuORxuNFT1vLi8CP1yLDUT17pjwePvIPbBDVb5fNXJ1hvhl3hy-psrp4vmIypiJGeBok1HHIaIy_6fwAvTS_Za8l3RmK0xLHLwDG48yVFWfR0VHSIq3OZAQeIubhMtYWhS4pE0V3cK8LyyU9k9pUYOt2qd9AocoyIvhmDXX_ccS4OjRYJ5pEukERltBF0NhmGYcd9cpZiOmhUqk-uweAHBfT8R4vvyE0bUifIhAaTpzKZEB0-hjkkIAhg-9j8CdRtDXUNiAQDzhjDD1qpYvuKVgbzvin7BmtHHH4-U3iQl84-jN7TxlC9PLH3ekcbO6YyJ-AR8ZY-QGhF2WF7-e63DUvqY54i4Vfh5KY6zw-6uMH2zmlyS-53ZNNT-SAISwFoV-SJ5m4Ak7t1FxGiLjN-S7gsrI1ciBB6QWN_PJXJv6ePaCX71prSkIa5S8bX8cjpe_8XQRWqg1dsg0jQuGKeMr1KDQDrzBmQsrRj4SWl8Mb4YpzZmm53NcsCt1htH11JMjIC5a3kwATDNSc1q_Ec13ycrvcmDfqVTkji1NCBgPxuVSvelSwQhNA1pZr336qGDwu9OxCboeSXUhLSiVdXVkXnkofgRVc8FWTWZqdFM8nxwV8iV2i_J7y6a9sgGEFgTOoesHT-h7Dg_Fw_HAJzL_VQdoxtZJJPjBBHVJQUwq5jgHKdUaggCwth8nlmdnnS-GPqnj9r3VEOJHooXirwFvG3SBw5ciNLUQxVOG3pctv1I1UfX4QF_AeqSO5bF3qYWjMZXrIJobM-eCmbeuXxqujtD-YrMBWrVv03X-xq9LIAZtPBFh494L3L7T-bl90u7zf4pz7HoUmhdWBZ6n885xdL-hf6UnA50ohoVc-eJKcylE2VhRx9OgEN6ivJ9A==&p=0&fvj=0&vjs=3","","","","Sr Inv Optimization Manager"
"1579718834-3198","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Consulting-ACS-Business Analyst","https://www.indeed.co.in/rc/clk?jk=cbc32f4267f59dd9&fccid=8d25321c1defe73f&vjs=3","","Bengaluru, Karnataka","",""
"1579717979-2856","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","New Business & Governance","https://www.indeed.co.in/rc/clk?jk=0f0aad07740fb897&fccid=e127f4594cdf24f4&vjs=3","","","","New Business & Governance"
"1579718781-3165","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Business Analyst/ Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DqGgu-faEbBWMchzyPLP9Vj4J3N3T6jUHOrZsFY-BAIG0hzx8_GP5VWPiksXlisx80xvIN9xHbYParqoZFwPGmdHLslsvSgEboQd1NG5KCXw0Vn-DZr8RlfjXrV-6kC1JLg33QK2v-VDbMI_QuAm7ODk0L8Mu4QBe1Qcshr6h1FpGKn5zj1x-341q81L2Q2smY4eisiw7zytqYtFFTo46muJtrHljhoUesqOu23vPPNFM_LYN-n2cF6i9XNWIMt32L7B578-a8tKH3g06sA6GCgGkKEZx7hQRQG4T_T3EkrqA7HWOEkUkqZQmk_TwvK_UEX5TinVtCEZtdDFJL2XTbvo3FN_PpLW3FbDxeNNLRsSNWtfcqkAK_DfNjqWSYtNeQ-TGJn8Xs9-IbBb3xWt1FB3YX812cqk7gHoHG7BI2_A==&p=15&fvj=0&vjs=3","Sutherland6,453 reviews","","",""
"1579718095-2898","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Manager Analytics - AVOD","https://www.indeed.co.in/rc/clk?jk=15b1e3488339071c&fccid=9f05c9752dd5c2ca&vjs=3","","Mumbai, Maharashtra","",""
"1579719229-3384","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","E-Mobility-Business Analyst","https://www.indeed.co.in/rc/clk?jk=0e931c8b5d1b59d8&fccid=8d25321c1defe73f&vjs=3","","","","E-Mobility-Business Analyst"
"1579719114-3339","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Analytics Manager","https://www.indeed.co.in/rc/clk?jk=618833800c8387a8&fccid=8a1ab0f493c845ff&vjs=3","","","Overview
Established in 2012, Factspan is a leading pure play analytics company with expertise in converting data into actionable business insights. We provide the expert services that organizations need to establish their own analytics center of excellence. Our dedicated team of data scientists and consultants partner with the clients to provide analytics solutions which organizations need every day to take data driven decisions. Headquartered in Seattle, we also have our office in Bangalore, India. Our clients include Fortune 100 companies in Retail, Financial Services, Insurance, Hospitality and Technology industries. Our Vision is to be the foremost player in the business analytics space.
Roles and responsibilities
Interacting with client/onsite team to understand client's business problems, defining, executing and delivering the analytical solution to the business problems
Carry out all aspects of project management including work planning, estimation, scope refinement, quality and delivery
Responsible for project progress while taking corrective action wherever necessary and revising it so as to meet changing needs and requirements
Manage operational workflow and ensure seamless delivery for both quick turnaround analysis and long term projects.
Conceptualize the analytical methodology for business problems and lead a team to configure solution which includes defining metrics, visualizations, data processing, validation and ingestion flows.
Research new methods of analysis, suggest areas of analysis to the team, understand clients’ long-term analytics requirements and actively suggest methods to answer such needs.
Understand the nature of the data and how it relates to the problem at hand.
Communicate expectations and establish deadlines in agreement with client and delivery team. The person will be responsible for formulating a strategic vision and a tactical roadmap to meet clients' needs
Managing cross-functional interdependencies
Able to build relationships, trust and work collaboratively on small and large teams across functions and in a professional manner
Develop POCs and create POVs towards account growth
Subject matter expert in Advance Analytics - including Solutions Definition.
Being part of sales presentations and contributing to RFPs/RFIs thereby being able to win new business from existing and new clients.
Proactive towards organisational initiatives and people activities like training, developing people by creating growth plans, etc.
SKILLS
Has documented success with developing a business strategy and managing complex transformation projects
Exceptional communication skills; presentation, facilitation, oral, written, listening and conflict resolution
Enthusiastic about assuming responsibility and accountability
Flair for evaluating alternatives and deciding on a plan of action
Adept at critical and creative thinking
Leadership abilities, across the client enterprise and in a multiple project environment, which influences clients, team members, and key stakeholders
Hands on expertise with different analytical tools and databasesHands on expertise with different analytical tools and databases
Qualification & Experience
4-8 years of experience into Analytics
Bachelor’s or Master’s degree in Statistics/Mathematics/Engineering
Possess strong analytical/logical thinking skills
Hands-on while delivering projects
Ability to think: Possess strong analytical/logical thinking skills.
Strong structured problem solving skills
Experience with statistical software such as SQL, R, etc.
Experience working with US clients
Behavioral Attributes
Analytical thinking
Excellent Verbal/Written communication
Possess strong analytical/logical thinking skills
Excellent Interpersonal & Presentation skills
Willingness to go beyond the textbook while applying statistics in a business situation which typically entails less than ideal data quality/quantity",""
"1579717995-2858","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","Assistant Manager","https://www.indeed.co.in/rc/clk?jk=6954d8b027449958&fccid=728c395148e5a2db&vjs=3","","Gurgaon, Haryana","",""
"1579718736-3140","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=50","Deals Data Analytics - Experienced Associate","https://www.indeed.co.in/rc/clk?jk=6421d9a9660b6224&fccid=5e964c4afc56b180&vjs=3","","","","Deals Data Analytics - Experienced Associate"
"1579718821-3191","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Business Analyst - Enterprise Marketing analytics (4-6 years...","https://www.indeed.co.in/rc/clk?jk=be50258f8e002ca7&fccid=058a3fa778b3e79b&vjs=3","","","Business analyst job opportunity in Bangalore with a leading analytics company for a professional experience between 4-7 years working as enterprise marketing analyst working extensively on Business Intelligence tools like Power BI and Tableau etc. in a Global environment. You will work with leading Media company as client in Bangalore, as well as Centers of Excellence analytics studying and developing market intelligence, identify account and business performance through SDFC and Funnel Analytics.

Location- Bangalore

Your Employer: A leading, global Analytics products and services firm providing Marketing and Customer Analytics and Big Data Analytics.

Responsibilities:
Developing market Intelligence to understand our market, competitors and un-cover growth opportunities as we expand our footprint.
Implement Pipeline Intelligence and Reporting to help prioritize the right accounts & the right conversations to have to maximize Acquisition, Share of Wallet Growth & Retention.
Designing our Contact Persona’s to understand who they are, what engages them & how we can influence them to buy, use & be retained.
Connecting our Customer Journey to understand the best path to becoming a customer – what solutions, use cases, touch strategy, vehicles, content & offers work best.
Identifying account and Business performance through SFDC Pipeline / Funnel analytics and suggest action planning
Create single Account view of Enterprise customers – aligned with sales operations
Deepen Customer Understanding through NPS & Qualitative research projects
Help understand our brand through research & measurement systems
Understand Total Addressable Market (TAM) & Competitors
Organizing many data sources into simple, insightful customer centric visualizations on Tableau and Power BI

Requirement:

4 to 6 years of experience in Business Analytics, SFDC Funnel management, Visualization and Problem solving, and a relevant degree
Track record of working with B2B customer data sets, Enterprise domain knowledge is a great advantage
Exceptional knowledge of SFDC pipeline and funnel management, reporting and calculations
Excellent Visualization experience using Tableau, Excel and/Power BI platform
Advanced Excel (including Pivot tables, Lookups, Macros) and presentation skills (PowerPoint)
Agile project management skills to manage a wide range of programs
Good organizational agility, command skills and interpersonal skills to work effectively across functions and lines of business in a global virtual organization
Excellent attention to detail & structured approach to problem solving. Responsive, quick to act. Believes he/she can make a difference
Demonstrates a positive, can-do attitude, commitment to his/her own and team’s goals and sees tasks through to completion to achieve the desired results

What is in store for you?

A meritocratic culture with great career progression.
Fast track career growth.
Work in a dynamic environment for an established research and analytics brand and their Fortune 500 clients.

Reach us at
If you think this role will add value to your career, kindly write me an email along with your updated CV on Janardhanmeetei@crescendogroup.in or contact me on 7087203515 for a confidential discussion on the role.

Reference Number: 644
 

Contact Details: 7087203515
 

Profession: Analytics > All
 

Company: Client of Crescendo Global
 

Date Posted: 8/05/2019",""
"1579718110-2905","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Business Analytics Internship","https://www.indeed.co.in/rc/clk?jk=d7ba543a713056cf&fccid=9ebc0125765fdacd&vjs=3","Myrsa Technology Solutions Private Limited","","",""
"1579718643-3084","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=60","Business Analyst","https://www.indeed.co.in/company/Careernet-Technologies-Pvt-Ltd/jobs/Business-Analyst-0d04f8ed0cbac144?fccid=a674dd0995751f82&vjs=3","","","","Business Analyst"
"1579719223-3377","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Analytics Lead","https://www.indeed.co.in/rc/clk?jk=8606478a99f5dc9e&fccid=c8e55b1b92c9854c&vjs=3","Flipkart751 reviews","","",""
"1579718781-3166","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Business Analyst/ Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DqGgu-faEbBWMchzyPLP9Vj4J3N3T6jUHOrZsFY-BAIG0hzx8_GP5VWPiksXlisx80xvIN9xHbYParqoZFwPGmdHLslsvSgEboQd1NG5KCXw0Vn-DZr8RlfjXrV-6kC1JLg33QK2v-VDbMI_QuAm7ODk0L8Mu4QBe1Qcshr6h1FpGKn5zj1x-341q81L2Q2smY4eisiw7zytqYtFFTo46muJtrHljhoUesqOu23vPPNFM_LYN-n2cF6i9XNWIMt32L7B578-a8tKH3g06sA6GCgGkKEZx7hQRQG4T_T3EkrqA7HWOEkUkqZQmk_TwvK_UEX5TinVtCEZtdDFJL2XTbvo3FN_PpLW3FbDxeNNLRsSNWtfcqkAK_DfNjqWSYtNeQ-TGJn8Xs9-IbBb3xWt1FB3YX812cqk7gHoHG7BI2_A==&p=15&fvj=0&vjs=3","","Hyderabad, Telangana","",""
"1579718616-3063","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=60","NA Consumer - C11 - Data Science","https://www.indeed.co.in/rc/clk?jk=4bc0a4139fcf9d93&fccid=5bcd1ef0a7f4fb99&vjs=3","","","ABOUT CITI
Citi's mission is to serve as a trusted partner to our clients by responsibly providing financial services that enable growth and economic progress. We have 200 years of experience helping our clients meet the world's toughest challenges and embrace its greatest opportunities.
ANALYTICS AND INFORMATION MANAGEMENT (AIM)
Citi AIM was established in 2003, and is located across multiple cities in India – Bengaluru, Chennai, Pune and Mumbai. It is a global community that objectively connects and analyzes information, to create actionable intelligence for our business leaders. It identifies fact-based opportunities for revenue growth in partnership with the businesses. The function balances customer needs, business strategy, and profit objectives using best in class and relevant analytic methodologies.
What do we do?
The North America Consumer Bank – Data Science and Modeling team analyzes millions of prospects and billions of customer level transactions using big data tools and machine learning, AI techniques to unlock opportunities for our clients in meeting their financial needs and create economic value for the bank.
The team extracts relevant insights, identifies business opportunities, converts business problems into modeling framework, uses big data tools, latest deep learning and machine learning algorithms to build predictive models, implements solutions and designs go-to-market strategies for a huge variety of business problems.
What’s expected from you?
As a Business Analytics Int Analyst, we are seeking an experienced analytics candidate who should be able to perform below behaviors in their day to day role:
Client Obsession – Create client centric analytic solution to business problems. Individual should be able to have a holistic view of multiple businesses and develop analytic solutions accordingly.
Analytic Project Execution – Own and deliver multiple and complex analytic projects. This would require an understanding of business context, conversion of business problems in modeling, and implementing such solutions to create economic value.
Domain expert – Individuals are expected to be domain expert in their sub field, as well as have a holistic view of other business lines to create better solutions. Key fields of focus are new customer acquisition, existing customer management, customer retention, product development, pricing and payment optimization and digital journey.
Modeling and Tech Savvy – Always up to date with the latest use cases of modeling community, machine learning and deep learning algorithms and share knowledge within the team.
Statistical mind set – Proficiency in basic statistics, hypothesis testing, segmentation and predictive modeling.
Communication skills – Ability to translate and articulate technical thoughts and ideas to a larger audience including influencing skills with peers and senior management.
Strong project management skills.
Ability to coach and mentor juniors.
Contribute to organizational initiatives in wide ranging areas including competency development, training, organizational building activities etc.
Skillset you should possess
The most important skill that our analyst should possess is their love for data and their eagerness for new challenges & solving new problems. Apart from these, they should also have the following skillset
Basic Qualifications
Bachelor’s Degree with 6 years of experience in data analytics, or Master’s Degree with 4 years of experience in data analytics, or PhD.
Hands-on experience in Python or R programing along with strong experience in SQL.
Comfortable working in packages such as Pandas, Numpy, Scikit-learn or similar packages in R.
Experienced in working with large and multiple datasets, data warehouses and ability to pull data using relevant programs and coding.
Well versed with necessary data preprocessing and feature engineering skills.
At least 3 years of experience implementing Machine learning algorithms such as Random Forest and Gradient Boosting in solving business problems such as recommender systems.
At least 1 year of experience implementing deep learning techniques like artificial neural network, convolutional neural networks and recurrent neural networks
Exposure to deep learning packages like Tensorflow, Theano and Keras.
Knowledge on latest cutting-edge technologies like reinforcement learning.
Strong background in Statistical Analysis
Preferred Qualifications
Experience in Credit Cards and Retail Banking would be preferred.
Experience in SAS will be preferred.
-
Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN
-
Time Type :
-
Citi is an equal opportunity and affirmative action employer.

Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.
Citigroup Inc. and its subsidiaries (""Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity .
To view the ""EEO is the Law"" poster . To view the EEO is the Law Supplement .

To view the EEO Policy Statement .

To view the Pay Transparency Posting .",""
"1579718566-3035","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Senior Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQI40m7Y7grAUgD4m1-lwrn7oSjvGdClBqiRQ3Epce7SRBVXOfFVUcfqc33rCFhN5OYJGSl8LikQA2T3AcoctXUgqiuUdJDzM-xt6R81chgRkdTqt1H8AYF_j-VlP8xVziKUgoB9ehwwQlsS_aaIWO-FeqFJjp_MBr2mbmKcZV53SEjCBMUCc9Oy_CjkRMgcpOZQe4JsrncV6sY1CG5D81cVk-PsjOasgQj3LxZGj7bxBm4wslm-N3gU0qc6yRT6NxvhBlERA1w1C6iDexPUpplIE2uWBMA3U8dRvzY6y4PKHjfF5BZkcpL5AD7wgPfUsg5o7A1N2B9WZPjGEu3mXy4ZiplYcAps-x7flsjHqLLW0WaFZa6aljhQ6PwvouhTcKsA3y40iIhXoOdhAyE5bxyoG5hWGURr30r93Dac-fcW5&p=2&fvj=1&vjs=3","","","Job Summary
Our Client is looking for an experienced Senior Data Scientist with extensive predictive Modeling and machine learning experience to join our Commercial Analytics and Insights Team, which applies advanced Data Science (DS), Artificial Intelligence (AI) and Machine Learning (ML) to produce solutions that drive marketing optimization and sales growth.
Using state of the art AI tools, DS platforms, ML libraries, and optimization tools, we leverage internal, external, online and offline data sources.
The person in this role would be responsible for conducting data analysis and developing predictive models leveraging data science and machine learning to solve various business use cases, including marketing intelligence, customer segmentation, and predictive models for sales and marketing organization. We are looking for a candidate who will support our product, sales, leadership and marketing teams with insights gained from analyzing the company and external data.
Who can communicate with others with a statistical mindset, and can conduct exploratory analysis during data preparation and beyond.
The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
Responsibilities and DutiesUnderstand the business problem in Global B2B marketing and sales analytics domains to create value for the business, clients, customers, and providers, and identify critical questions that can be answered with AI or DS.Scrub, clean, prepare and browse the data: fill in missing data values, determine outliers, regularize and normalize the data (e.g., names), engineer features, and transform it into a more useful form.Explore and visualize the data using tools such as Python modules including pandas, matplotlib, bokeh, and Seaborn, Tableau, and Looker.Build, evaluate, and document the modelsGenerate plausible explanations for presentation to stakeholders and deployment.Communicate results and ideas to key decision-makersWork with data engineers to deploy the models, build data pipelines, and scalable systems.Work with stakeholders to identify opportunities for leveraging company data to drive business analytics solutions.Research and develop statistical learning models for data analysisIdentify valuable data sources and automate collection processesUndertake preprocessing of structured and unstructured dataAnalyze large amounts of information to discover trends and patternsBuild predictive models and machine-learning algorithmsPresent information using data visualization techniquesCollaborate with sales, marketing, and senior executive teamsRequired Experience, Skills and QualificationsMinimum 8 years of relevant experienceMS/Ph.D. in Computer Science, Math, Statistics, or in any technical field that provides a solid basis for analytics or equivalent work experienceExcellent understanding/experience with leading machine learning methods such as neural networks, deep learning, KNN, Naive Bayes, SVM, Lasso Regression, Elastic Net Regression, Boosting and Bagging Random Forest, XGBoost, Association Rules, Cross-Validation Method, and Unsupervised Learning and their real-world advantages/drawbacks.Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.Experience with Hive and database access languages such as SQL and storage platforms such as S3.Experience with distributed computing platforms such as Hadoop and Spark is a plus.Experience using statistical computer languages (R, Python, SQL, etc.) to manipulate data and draw insights from large data sets.Experience using advanced statistical techniques and concepts (regression, properties of distributions, statistical tests, and proper usage, etc.) and experience with applications.Experience using business intelligence tools (e.g. PowerBI, Tableau) and data frameworks (e.g. SAS, Tera Data, Hadoop)Strong problem-solving skills with an emphasis on sales and marketing predictive analytics.Excellent written and verbal communication skills for coordinating across teams.A drive to learn and master new technologies and techniques.Job Type: Full-timeExperience:total work: 8 years (Preferred)Education:Master's (Required)Industry:Insurance",""
"1579719114-3338","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Analytics Manager","https://www.indeed.co.in/rc/clk?jk=618833800c8387a8&fccid=8a1ab0f493c845ff&vjs=3","","Bengaluru, Karnataka","",""
"1579718534-3012","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Junior Data Analyst","https://www.indeed.co.in/rc/clk?jk=537b7429788e496a&fccid=ff6edd3c148b41a7&vjs=3","","","","Junior Data Analyst"
"1579718560-3032","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMOiGOK5G5MiH6NLHkXXfqlkYmvqEQnIQ7bW-BoVhbB1PTr84Ul2fbed8fWi9X0-cSCU3gnyjhve-9mQsihoKzKFfc5THOn38ZvwsXGySlh7EkRXTf91e077FryzoxIUqY8EquIAaNDZ7O5ILCh83SsdkNLdzeLxiTh0K-RGGm8PX9p0EgdEqTKGJXPIENc-cA4KQVcTg0QO2iBEXESHRke6Ez92OUVr4siqFMxVuYm2UMvvgFUZe4X0vsFnLdYGOyXUAmHrxiP2bE96MsoZJumrIGzUMcjwJFA==&p=3&fvj=1&vjs=3","","","","Data Scientist"
"1579718085-2889","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Analytics Associate Consultant","https://www.indeed.co.in/rc/clk?jk=0937843855d6b3f6&fccid=6f4a1c03604ee782&vjs=3","159 Solutions","","",""
"1579718551-3022","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Business Analyst","https://www.indeed.co.in/rc/clk?jk=48a7258a6b8c1f0f&fccid=47cca1a92b73a5b2&vjs=3","","Bengaluru, Karnataka","",""
"1579719077-3312","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Lead - Data Analytics","https://www.indeed.co.in/rc/clk?jk=4fa12e164d515b51&fccid=deb234f9dd3edcea&vjs=3","","","","Lead - Data Analytics"
"1579719270-3411","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Business Analytics Internship","https://www.indeed.co.in/rc/clk?jk=2437e8b7233f61bd&fccid=2cc24e3747793b2e&vjs=3","","","About the company:
I am currently working as a freelancer and I have started my own company, OneKEE CO. Currently, I am looking for some good candidates.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Identify financial status by comparing and analyzing actual results with plans and forecasts 2. Improve financial status by analyzing results; monitoring variances; identifying trends; recommending actions to management. 3. Reconcile transactions by comparing and correcting data
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 15th Jan'20 and 21st Feb'20
are available for duration of 6 months
have already graduated or are currently in any year of study
are from Bangalore and neighboring cities
Females willing to start/restart their career may also apply
Number of internships/jobs available: 3
Categories: Analytics,MBA,Data Science",""
"1579718901-3231","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=30","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpSI4SMG1-i7lEbP1P-not9-65Y2SIJsnz45G-qgKpUtW06074vbClfopjeu6YQgU0vuHyQMLIb_NdXzZhnOXh9SEkQb17fFFKigJRDMAdpwlYI9ica9N2VvThQmhURsfU6Ghy_0m67AMWEnqQqmysko1XTm3xVmEsLaszh5t5vmgkXFULbLtO4_LQomF5Ro07l5KGkrhFb7h6ADXr-gCe8lbUVo0UBmckKZklPndgUKYQHmQRRqSO41YEZgQor2gomL4s6sx267XNowrgbeDQ5svkbWTEdUHfgenmrsJz3P2e_vsabBB3Ho&p=15&fvj=0&vjs=3","","","P&G was founded over 180 years ago as a simple soap and candle company. Today, we're the world’s largest consumer goods company and home to iconic, trusted brands that make life a little bit easier in small but meaningful ways. We've spanned three centuries thanks to three simple ideas: leadership, innovation and citizenship.



The insight, innovation and passion of hardworking teams has helped us grow into a global company that is governed responsibly and ethically, that is open and transparent, and that supports good causes and protects the environment. This is a place where you can be proud to work and do something that matters



About the Role:

Business Analysts (BA) at P&G are an authority group belonging to the Analytics & Insight Department. BA provides the expertise and proficiency in data-based analytics about consumer, retailers and market understanding and insight. The core work is to identify & activate growth opportunities for our brands at country/ trade channels/ and specific retailers levels. We do this through outstanding analytics and deep insights based on data and advanced analytic & statistical tools. Our analytics is a combination of insight and foresight. Business Analysts deliver P&G business goals by using data and analytics to derive actionable consumer and business insights



Key Responsibilities:

Embed data analytics & decisions into P&G's monthly business process, based on both external data (e.g. market share and household consumption) and internal data (e.g. sales data).



Lead category/channel deep-dives (e.g. Baby Care/shave Care/Skin Care or Hyper Super/ Drug Pharma / e-commerce) to identify portfolio opportunities / business drivers opportunities to accelerate business.



Improve Media/Trade efficiency and enable media/trade cost saving by running analytics.



Data science or innovation projects to seek existing business questions differently by IoT, automation, external data, etc.



Overall work would be a good mix of delivering today (70-80% time/capacity) and crafting tomorrow (20-30% on innovation/data science projects).



Skills Required:

Ability to query and analyze data on a big data environment.



Ability to develop attributive and predictive models, based on deep-dive statistical analysis & modeling



Ability to demonstrate, translate and communicate complex data or algorithms into simple conclusions and business actionable insights



Excellent collaboration skills and the ability to work within diverse organizations and teams



Bachelors or Masters (preferred) in Business Analytics or Statistics or Engineering or Computer Science or Physical SciencesPreferred Coursework / Experience (not a must):



Knowledge Areas: Statistics and its application to Attributive & Predictive Modeling; Machine Learning, Big data Mining and AI.



Statistical Packages: Matlab, SPSS, SAS



Programming / Database Languages: Python, R, SQL



Visualization Tools: Power BI, Spotfire, Tableau



Platforms: Knowledge / experience with Hadoop, SPARK



Experience: Participated in Kaggle or any other data analytics competition



Dedication from us:

You'll be at the core of breakthrough innovations, be given exciting assignments, lead initiatives, and take ownership and responsibility, in creative work spaces where new ideas flourish. All the while, you'll receive outstanding training to help you become a leader in your field. It is not just about what you'll do, but how you'll feel: welcomed, valued, purposeful, challenged, heard, and inspired.



What we offer:

Continuous mentorship – you will collaborate with passionate peers and receive both formal training as well as day-to-day mentoring from your manager

Dynamic and supportive work environment – employees are at the centre, we value every individual and support initiatives, promoting agility and work/life balance.



Just So You Know:

We are an equal opportunity employer and value diversity at our company. Our mission of Diversity and Inclusion is: “Everyone valued. Everyone included. Everyone performing at their peak”.",""
"1579719237-3386","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Business Analytics Specialist","https://www.indeed.co.in/rc/clk?jk=e14f195b9e9b4a8d&fccid=734cb5a01ee60f80&vjs=3","","Hyderabad, Telangana","",""
"1579719261-3401","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Business Analytics Consultants","https://www.indeed.co.in/rc/clk?jk=15a811adf3f57171&fccid=864a031e358372e0&vjs=3","eXample Consulting Group","","",""
"1579718940-3252","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=30","Analytics Expert, Team Manager - GAMMA","https://www.indeed.co.in/rc/clk?jk=7f653b0145ed0f7c&fccid=b95f9eb47968fa13&vjs=3","","","","Analytics Expert, Team Manager - GAMMA"
"1579718622-3065","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=60","Business Analyst","https://www.indeed.co.in/rc/clk?jk=cd718c2f5f52fd46&fccid=02cefa54fdd1261b&vjs=3","IDC Technologies Solutions India Private Limited208 reviews","","",""
